Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Has Promotion,Age Group,Gender Binary,Subscription Status Binary,Has Promotion Binary
1162,63,Male,Shorts,Clothing,52.0,Oklahoma,S,Orange,Fall,3.1,No,Bank Transfer,2-Day Shipping,37,PayPal,Monthly,Yes,Middle age (50-64),1,0,1
1163,47,Male,Sandals,Footwear,92.0,North Carolina,M,Blue,Winter,4.2,No,Venmo,Express,13,PayPal,Weekly,Yes,Adults (30-49),1,0,1
1164,26,Male,Pants,Clothing,56.0,Tennessee,L,White,Summer,3.0,No,Credit Card,2-Day Shipping,24,Debit Card,Monthly,Yes,Young Adults (18-29),1,0,1
1165,68,Male,Dress,Clothing,96.0,Montana,M,Green,Winter,4.2,No,Credit Card,Standard,47,PayPal,Quarterly,Yes,Seniors (65+),1,0,1
1166,51,Male,T-shirt,Clothing,64.0,Wisconsin,M,Silver,Winter,2.9,No,Cash,Next Day Air,21,Venmo,Every 3 Months,Yes,Middle age (50-64),1,0,1
1167,48,Male,Dress,Clothing,48.0,Connecticut,S,Lavender,Winter,3.7,No,Cash,Store Pickup,22,Venmo,Fortnightly,Yes,Adults (30-49),1,0,1
1168,60,Male,Socks,Clothing,83.0,New Jersey,XL,Beige,Summer,3.6,No,PayPal,Free Shipping,16,PayPal,Quarterly,Yes,Middle age (50-64),1,0,1
1169,68,Male,Scarf,Accessories,91.0,Mississippi,L,Violet,Summer,3.6,No,PayPal,Standard,37,Debit Card,Fortnightly,Yes,Seniors (65+),1,0,1
1170,25,Male,Backpack,Accessories,94.0,Wyoming,S,Gray,Fall,4.5,No,Venmo,2-Day Shipping,3,Cash,Annually,Yes,Young Adults (18-29),1,0,1
1171,57,Male,Skirt,Clothing,62.0,Illinois,S,Red,Spring,3.2,No,Bank Transfer,Express,33,Cash,Bi-Weekly,Yes,Middle age (50-64),1,0,1
1172,41,Male,Socks,Clothing,55.0,Louisiana,M,Lavender,Spring,3.9,No,Bank Transfer,Next Day Air,15,Debit Card,Annually,Yes,Adults (30-49),1,0,1
1173,59,Male,Coat,Outerwear,68.0,Oregon,L,Peach,Spring,4.6,No,Credit Card,Store Pickup,42,Bank Transfer,Bi-Weekly,Yes,Middle age (50-64),1,0,1
1174,44,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Credit Card,Express,42,Cash,Bi-Weekly,Yes,Adults (30-49),1,0,1
1175,42,Male,Backpack,Accessories,31.0,Michigan,M,Black,Winter,4.3,No,Cash,Express,19,Bank Transfer,Bi-Weekly,Yes,Adults (30-49),1,0,1
1176,35,Male,Belt,Accessories,81.0,New Jersey,M,Beige,Spring,4.1,No,Credit Card,Store Pickup,26,PayPal,Quarterly,Yes,Adults (30-49),1,0,1
1177,36,Male,Dress,Clothing,83.0,Oregon,M,Red,Winter,4.6,No,Credit Card,Free Shipping,39,PayPal,Quarterly,Yes,Adults (30-49),1,0,1
1178,54,Male,Skirt,Clothing,21.0,Iowa,M,Black,Spring,4.8,No,Cash,Standard,24,Debit Card,Monthly,Yes,Middle age (50-64),1,0,1
1179,37,Male,Dress,Clothing,22.0,South Carolina,M,Teal,Spring,4.9,No,Credit Card,Express,23,Debit Card,Annually,Yes,Adults (30-49),1,0,1
1180,20,Male,T-shirt,Clothing,33.0,Indiana,M,Blue,Summer,2.8,No,Debit Card,Free Shipping,44,Bank Transfer,Annually,Yes,Young Adults (18-29),1,0,1
1181,23,Male,Skirt,Clothing,23.0,Oregon,S,Beige,Spring,4.9,No,Cash,Standard,34,Cash,Monthly,Yes,Young Adults (18-29),1,0,1
1182,61,Male,Shorts,Clothing,96.0,New York,L,Teal,Summer,3.5,No,Cash,Free Shipping,43,Bank Transfer,Quarterly,Yes,Middle age (50-64),1,0,1
1183,37,Male,Jewelry,Accessories,21.0,New Mexico,M,Maroon,Spring,3.8,No,Debit Card,Express,45,PayPal,Quarterly,Yes,Adults (30-49),1,0,1
1184,23,Male,Pants,Clothing,39.0,Louisiana,M,Yellow,Spring,4.5,No,PayPal,2-Day Shipping,4,Credit Card,Weekly,Yes,Young Adults (18-29),1,0,1
1185,63,Male,Belt,Accessories,73.0,South Carolina,S,Indigo,Fall,3.4,No,Bank Transfer,Express,19,Credit Card,Annually,Yes,Middle age (50-64),1,0,1
1186,47,Male,Jeans,Clothing,64.0,Maine,M,Magenta,Spring,3.9,No,Debit Card,Standard,29,Credit Card,Monthly,Yes,Adults (30-49),1,0,1
1187,63,Male,Jeans,Clothing,68.0,Indiana,M,Beige,Summer,4.1,No,Cash,2-Day Shipping,27,Credit Card,Annually,Yes,Middle age (50-64),1,0,1
1188,56,Male,Hat,Accessories,89.0,Iowa,L,Maroon,Fall,3.0,No,Cash,Express,37,Credit Card,Every 3 Months,Yes,Middle age (50-64),1,0,1
1189,68,Male,Blouse,Clothing,29.0,Mississippi,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,11,Credit Card,Weekly,Yes,Seniors (65+),1,0,1
1190,64,Male,Shirt,Clothing,97.0,Arkansas,XL,Teal,Summer,4.9,No,Venmo,Free Shipping,28,Debit Card,Annually,Yes,Middle age (50-64),1,0,1
1191,62,Male,Shirt,Clothing,45.0,South Carolina,M,Orange,Winter,4.3,No,Bank Transfer,Next Day Air,31,Credit Card,Weekly,Yes,Middle age (50-64),1,0,1
1192,34,Male,T-shirt,Clothing,70.0,Indiana,L,Charcoal,Winter,4.1,No,Debit Card,Free Shipping,50,Venmo,Quarterly,Yes,Adults (30-49),1,0,1
1193,49,Male,Coat,Outerwear,56.0,Florida,M,Turquoise,Summer,4.0,No,PayPal,2-Day Shipping,42,Venmo,Quarterly,Yes,Adults (30-49),1,0,1
1194,40,Male,Jacket,Outerwear,55.0,Alaska,L,Pink,Fall,5.0,No,Venmo,2-Day Shipping,18,Credit Card,Fortnightly,Yes,Adults (30-49),1,0,1
1195,50,Male,Hoodie,Clothing,46.0,New York,S,Teal,Winter,3.1,No,Debit Card,2-Day Shipping,6,Credit Card,Fortnightly,Yes,Middle age (50-64),1,0,1
1196,25,Male,Scarf,Accessories,95.0,Texas,M,White,Winter,4.0,No,Cash,2-Day Shipping,33,Venmo,Monthly,Yes,Young Adults (18-29),1,0,1
1197,30,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,PayPal,2-Day Shipping,13,Bank Transfer,Bi-Weekly,Yes,Adults (30-49),1,0,1
1198,54,Male,Sneakers,Footwear,92.0,Vermont,L,Violet,Fall,3.9,No,Debit Card,Standard,26,PayPal,Annually,Yes,Middle age (50-64),1,0,1
1199,40,Male,Socks,Clothing,49.0,New Jersey,M,Brown,Summer,3.9,No,Bank Transfer,2-Day Shipping,17,Cash,Annually,Yes,Adults (30-49),1,0,1
1200,49,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Credit Card,Free Shipping,3,Debit Card,Weekly,Yes,Adults (30-49),1,0,1
1201,27,Male,Coat,Outerwear,22.0,Connecticut,XL,Black,Winter,4.4,No,Bank Transfer,Store Pickup,7,PayPal,Weekly,Yes,Young Adults (18-29),1,0,1
1202,27,Male,Shoes,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,Cash,2-Day Shipping,46,Venmo,Fortnightly,Yes,Young Adults (18-29),1,0,1
1203,48,Male,Scarf,Accessories,29.0,Maryland,S,Olive,Spring,2.9,No,Bank Transfer,Standard,14,Venmo,Every 3 Months,Yes,Adults (30-49),1,0,1
1204,40,Male,Sneakers,Footwear,82.0,Minnesota,M,Orange,Winter,3.7,No,Bank Transfer,Free Shipping,23,Bank Transfer,Annually,Yes,Adults (30-49),1,0,1
1205,67,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,Bank Transfer,2-Day Shipping,20,Credit Card,Every 3 Months,Yes,Seniors (65+),1,0,1
1206,52,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Credit Card,Standard,38,Bank Transfer,Fortnightly,Yes,Middle age (50-64),1,0,1
1207,22,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Cash,Free Shipping,16,Venmo,Every 3 Months,Yes,Young Adults (18-29),1,0,1
1208,62,Male,Boots,Footwear,90.0,Washington,M,White,Summer,4.1,No,Venmo,Next Day Air,48,Credit Card,Every 3 Months,Yes,Middle age (50-64),1,0,1
1209,20,Male,Boots,Footwear,100.0,Wisconsin,S,Red,Winter,2.9,No,Cash,2-Day Shipping,8,Debit Card,Annually,Yes,Young Adults (18-29),1,0,1
1210,41,Male,Pants,Clothing,62.0,Pennsylvania,M,Blue,Winter,3.8,No,PayPal,Next Day Air,16,Bank Transfer,Monthly,Yes,Adults (30-49),1,0,1
1211,34,Male,Sunglasses,Accessories,78.0,Missouri,M,Olive,Fall,4.1,No,PayPal,Next Day Air,5,Cash,Quarterly,Yes,Adults (30-49),1,0,1
1212,23,Male,Hoodie,Clothing,94.0,Oklahoma,M,Green,Spring,4.6,No,Venmo,Store Pickup,14,Venmo,Every 3 Months,Yes,Young Adults (18-29),1,0,1
1213,32,Male,Shoes,Footwear,74.0,Pennsylvania,M,Yellow,Summer,2.5,No,Venmo,Free Shipping,18,Credit Card,Weekly,Yes,Adults (30-49),1,0,1
1214,68,Male,Handbag,Accessories,52.0,Kentucky,XL,Black,Spring,3.7,No,Cash,Express,14,Debit Card,Every 3 Months,Yes,Seniors (65+),1,0,1
1215,30,Male,Jacket,Outerwear,81.0,Vermont,M,Blue,Fall,3.8,No,Cash,Free Shipping,5,Cash,Every 3 Months,Yes,Adults (30-49),1,0,1
1216,66,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,Cash,2-Day Shipping,15,Credit Card,Every 3 Months,Yes,Seniors (65+),1,0,1
1217,62,Male,Pants,Clothing,32.0,Utah,XL,Lavender,Summer,3.7,No,PayPal,Free Shipping,3,Venmo,Every 3 Months,Yes,Middle age (50-64),1,0,1
1218,50,Male,Boots,Footwear,63.0,Nebraska,XL,Cyan,Fall,2.6,No,Debit Card,Free Shipping,12,Cash,Every 3 Months,Yes,Middle age (50-64),1,0,1
1219,55,Male,Boots,Footwear,79.0,Pennsylvania,M,Cyan,Spring,3.1,No,Venmo,Store Pickup,43,Cash,Every 3 Months,Yes,Middle age (50-64),1,0,1
1220,19,Male,Sweater,Clothing,23.0,Vermont,M,Gold,Winter,2.5,No,Bank Transfer,Next Day Air,35,Credit Card,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1221,67,Male,Gloves,Accessories,64.0,Kentucky,M,Green,Winter,4.9,No,Bank Transfer,Express,36,Bank Transfer,Quarterly,Yes,Seniors (65+),1,0,1
1222,18,Male,Socks,Clothing,69.0,Iowa,M,Red,Winter,4.5,No,Bank Transfer,Standard,3,Cash,Quarterly,Yes,Young Adults (18-29),1,0,1
1223,58,Male,Jeans,Clothing,69.0,Indiana,L,Magenta,Fall,3.4,No,Bank Transfer,Store Pickup,27,Bank Transfer,Annually,Yes,Middle age (50-64),1,0,1
1224,69,Male,Pants,Clothing,24.0,Kansas,L,Red,Winter,3.9,No,Credit Card,Free Shipping,21,Bank Transfer,Weekly,Yes,Seniors (65+),1,0,1
1225,62,Male,Shorts,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,No,Bank Transfer,Store Pickup,18,Venmo,Weekly,Yes,Middle age (50-64),1,0,1
1226,28,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Credit Card,Free Shipping,16,Debit Card,Weekly,Yes,Young Adults (18-29),1,0,1
1227,53,Male,Sandals,Footwear,91.0,Ohio,S,Cyan,Fall,3.4,No,PayPal,Store Pickup,18,Venmo,Bi-Weekly,Yes,Middle age (50-64),1,0,1
1228,27,Male,Blouse,Clothing,37.0,Illinois,L,Yellow,Spring,4.9,No,Venmo,Store Pickup,19,Bank Transfer,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1229,55,Male,Jacket,Outerwear,55.0,Indiana,S,Yellow,Winter,3.9,No,Venmo,Express,1,Cash,Annually,Yes,Middle age (50-64),1,0,1
1230,34,Male,Jewelry,Accessories,52.0,Kansas,XL,Maroon,Winter,3.6,No,Venmo,Express,39,Bank Transfer,Annually,Yes,Adults (30-49),1,0,1
1231,25,Male,Hat,Accessories,80.0,Illinois,L,Brown,Spring,4.6,No,Debit Card,Standard,49,Venmo,Monthly,Yes,Young Adults (18-29),1,0,1
1232,66,Male,Socks,Clothing,79.0,Pennsylvania,M,Gold,Spring,4.0,No,Credit Card,2-Day Shipping,43,Credit Card,Fortnightly,Yes,Seniors (65+),1,0,1
1233,57,Male,Handbag,Accessories,23.0,New York,M,Charcoal,Summer,3.6,No,Cash,Free Shipping,31,Debit Card,Every 3 Months,Yes,Middle age (50-64),1,0,1
1234,46,Male,Pants,Clothing,73.0,Utah,L,Beige,Winter,3.5,No,Cash,Next Day Air,40,Venmo,Every 3 Months,Yes,Adults (30-49),1,0,1
1235,38,Male,Gloves,Accessories,99.0,New Jersey,M,Indigo,Fall,4.1,No,Cash,Store Pickup,2,Bank Transfer,Bi-Weekly,Yes,Adults (30-49),1,0,1
1236,23,Male,Sweater,Clothing,22.0,Idaho,M,Red,Spring,3.0,No,Bank Transfer,Store Pickup,46,PayPal,Every 3 Months,Yes,Young Adults (18-29),1,0,1
1237,42,Male,Hat,Accessories,68.0,New Mexico,M,White,Summer,4.4,No,PayPal,Store Pickup,35,Debit Card,Every 3 Months,Yes,Adults (30-49),1,0,1
1238,25,Male,Dress,Clothing,92.0,Michigan,S,Charcoal,Spring,4.4,No,Credit Card,2-Day Shipping,42,Credit Card,Quarterly,Yes,Young Adults (18-29),1,0,1
1239,55,Male,Pants,Clothing,77.0,Wyoming,M,Violet,Winter,3.7,No,PayPal,Express,3,Venmo,Fortnightly,Yes,Middle age (50-64),1,0,1
1240,62,Male,Coat,Outerwear,37.0,New Jersey,XL,Magenta,Spring,4.8,No,PayPal,Standard,32,Debit Card,Every 3 Months,Yes,Middle age (50-64),1,0,1
1241,41,Male,Scarf,Accessories,79.0,New Jersey,L,White,Winter,2.9,No,Debit Card,Store Pickup,48,Debit Card,Annually,Yes,Adults (30-49),1,0,1
1242,58,Male,Hoodie,Clothing,51.0,Hawaii,XL,Pink,Winter,3.1,No,Cash,Express,34,Credit Card,Weekly,Yes,Middle age (50-64),1,0,1
1243,56,Male,Socks,Clothing,27.0,Nevada,M,Lavender,Summer,4.0,No,Bank Transfer,Next Day Air,15,Bank Transfer,Quarterly,Yes,Middle age (50-64),1,0,1
1244,25,Male,Blouse,Clothing,23.0,New Hampshire,S,Pink,Spring,3.0,No,PayPal,Store Pickup,22,Debit Card,Annually,Yes,Young Adults (18-29),1,0,1
1245,70,Male,Socks,Clothing,76.0,Indiana,S,Silver,Summer,3.9,No,Cash,2-Day Shipping,2,Cash,Monthly,Yes,Seniors (65+),1,0,1
1246,42,Male,Dress,Clothing,31.0,New York,M,Violet,Fall,3.4,No,Bank Transfer,Standard,30,Bank Transfer,Weekly,Yes,Adults (30-49),1,0,1
1247,27,Male,Hoodie,Clothing,60.0,Louisiana,M,Charcoal,Winter,2.7,No,Credit Card,Standard,27,Cash,Monthly,Yes,Young Adults (18-29),1,0,1
1248,65,Male,T-shirt,Clothing,99.0,Virginia,M,Charcoal,Spring,3.5,No,Bank Transfer,Express,18,Venmo,Bi-Weekly,Yes,Seniors (65+),1,0,1
1249,62,Male,Hat,Accessories,37.0,Wisconsin,XL,Red,Winter,3.0,No,Credit Card,Free Shipping,8,Credit Card,Annually,Yes,Middle age (50-64),1,0,1
1250,62,Male,Boots,Footwear,50.0,Oregon,M,Peach,Winter,4.5,No,PayPal,Express,48,Venmo,Fortnightly,Yes,Middle age (50-64),1,0,1
1251,52,Male,Jeans,Clothing,26.0,New Hampshire,XL,Purple,Winter,4.1,No,Cash,Free Shipping,24,Cash,Monthly,Yes,Middle age (50-64),1,0,1
1252,56,Male,Shorts,Clothing,86.0,Indiana,XL,Orange,Spring,5.0,No,Debit Card,Next Day Air,43,Credit Card,Monthly,Yes,Middle age (50-64),1,0,1
1253,28,Male,Sandals,Footwear,41.0,Massachusetts,L,Magenta,Fall,4.0,No,Venmo,Standard,8,Cash,Quarterly,Yes,Young Adults (18-29),1,0,1
1254,39,Male,Sandals,Footwear,23.0,Montana,XL,Red,Winter,4.9,No,Venmo,Express,49,PayPal,Annually,Yes,Adults (30-49),1,0,1
1255,54,Male,Sneakers,Footwear,56.0,California,XL,Black,Spring,3.3,No,Cash,2-Day Shipping,2,Credit Card,Bi-Weekly,Yes,Middle age (50-64),1,0,1
1256,30,Male,Hat,Accessories,68.0,Indiana,M,Peach,Fall,4.1,No,Credit Card,Standard,38,Cash,Fortnightly,Yes,Adults (30-49),1,0,1
1257,45,Male,Coat,Outerwear,48.0,West Virginia,S,Olive,Winter,3.6,No,Cash,Express,4,Cash,Fortnightly,Yes,Adults (30-49),1,0,1
1258,68,Male,Dress,Clothing,67.0,Minnesota,L,Gold,Spring,3.0,No,Cash,Free Shipping,31,Cash,Every 3 Months,Yes,Seniors (65+),1,0,1
1259,47,Male,Boots,Footwear,87.0,Ohio,XL,Gold,Spring,4.1,No,Debit Card,2-Day Shipping,34,Debit Card,Every 3 Months,Yes,Adults (30-49),1,0,1
1260,68,Male,Skirt,Clothing,64.0,Minnesota,M,Turquoise,Fall,3.9,No,Bank Transfer,Standard,45,Credit Card,Monthly,Yes,Seniors (65+),1,0,1
1261,63,Male,Shirt,Clothing,93.0,Virginia,XL,Green,Spring,4.1,No,Venmo,Store Pickup,30,Debit Card,Quarterly,Yes,Middle age (50-64),1,0,1
1262,20,Male,Shirt,Clothing,29.0,Connecticut,L,Maroon,Summer,2.8,No,Venmo,Next Day Air,2,Credit Card,Fortnightly,Yes,Young Adults (18-29),1,0,1
1263,29,Male,Boots,Footwear,62.0,Tennessee,L,Brown,Winter,4.8,No,Debit Card,Store Pickup,44,Venmo,Monthly,Yes,Young Adults (18-29),1,0,1
1264,41,Male,Hoodie,Clothing,70.0,Delaware,L,Brown,Winter,4.6,No,Bank Transfer,2-Day Shipping,1,Credit Card,Bi-Weekly,Yes,Adults (30-49),1,0,1
1265,52,Male,Sweater,Clothing,92.0,Vermont,S,Blue,Winter,2.5,No,Venmo,Next Day Air,1,Venmo,Bi-Weekly,Yes,Middle age (50-64),1,0,1
1266,32,Male,Shirt,Clothing,79.0,Louisiana,M,Lavender,Spring,2.7,No,Bank Transfer,Next Day Air,27,Bank Transfer,Weekly,Yes,Adults (30-49),1,0,1
1267,20,Male,Blouse,Clothing,31.0,North Dakota,M,Peach,Fall,4.0,No,Cash,Standard,14,Debit Card,Every 3 Months,Yes,Young Adults (18-29),1,0,1
1268,47,Male,T-shirt,Clothing,83.0,Oregon,S,Gray,Spring,2.7,No,Credit Card,Standard,41,Cash,Weekly,Yes,Adults (30-49),1,0,1
1269,23,Male,Jacket,Outerwear,88.0,Idaho,XL,Charcoal,Winter,2.9,No,Venmo,Next Day Air,25,Debit Card,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1270,43,Male,Jewelry,Accessories,53.0,Vermont,M,Lavender,Spring,3.0,No,PayPal,Standard,47,PayPal,Quarterly,Yes,Adults (30-49),1,0,1
1271,67,Male,Hoodie,Clothing,98.0,West Virginia,M,Green,Fall,3.3,No,Cash,Standard,20,Cash,Annually,Yes,Seniors (65+),1,0,1
1272,70,Male,Jewelry,Accessories,57.0,Kentucky,S,Gray,Spring,4.3,No,Cash,Store Pickup,42,PayPal,Annually,Yes,Seniors (65+),1,0,1
1273,35,Male,Sandals,Footwear,80.0,Wisconsin,M,Orange,Winter,4.4,No,Debit Card,Express,16,Bank Transfer,Monthly,Yes,Adults (30-49),1,0,1
1274,41,Male,Jeans,Clothing,29.0,Mississippi,L,Silver,Spring,4.1,No,Cash,Next Day Air,32,Credit Card,Every 3 Months,Yes,Adults (30-49),1,0,1
1275,54,Male,Hat,Accessories,73.0,Missouri,M,Olive,Spring,3.1,No,Cash,2-Day Shipping,37,PayPal,Quarterly,Yes,Middle age (50-64),1,0,1
1276,55,Male,Sweater,Clothing,32.0,Arkansas,S,Turquoise,Fall,4.5,No,PayPal,Standard,1,PayPal,Monthly,Yes,Middle age (50-64),1,0,1
1277,51,Male,Boots,Footwear,68.0,Wyoming,L,Turquoise,Spring,4.8,No,PayPal,Next Day Air,37,Bank Transfer,Weekly,Yes,Middle age (50-64),1,0,1
1278,19,Male,Blouse,Clothing,97.0,Rhode Island,L,Green,Spring,5.0,No,Debit Card,Express,5,Venmo,Quarterly,Yes,Young Adults (18-29),1,0,1
1279,28,Male,Shorts,Clothing,98.0,Utah,M,Violet,Fall,2.8,No,Credit Card,Next Day Air,31,Venmo,Fortnightly,Yes,Young Adults (18-29),1,0,1
1280,63,Male,Hoodie,Clothing,56.0,Maryland,L,Charcoal,Fall,3.7,No,PayPal,Express,18,Debit Card,Annually,Yes,Middle age (50-64),1,0,1
1281,30,Male,Pants,Clothing,78.0,Georgia,L,White,Winter,4.4,No,PayPal,2-Day Shipping,39,Venmo,Every 3 Months,Yes,Adults (30-49),1,0,1
1282,29,Male,Belt,Accessories,81.0,New Jersey,M,Olive,Spring,4.5,No,Cash,Store Pickup,8,Venmo,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1283,24,Male,Shirt,Clothing,68.0,New Hampshire,L,Violet,Winter,3.0,No,Debit Card,Free Shipping,20,Venmo,Monthly,Yes,Young Adults (18-29),1,0,1
1284,69,Male,Shirt,Clothing,94.0,Oregon,M,Violet,Winter,3.9,No,Credit Card,2-Day Shipping,23,Debit Card,Every 3 Months,Yes,Seniors (65+),1,0,1
1285,65,Male,Dress,Clothing,93.0,Arkansas,M,Black,Spring,3.9,No,Bank Transfer,Express,38,PayPal,Fortnightly,Yes,Seniors (65+),1,0,1
1286,64,Male,Gloves,Accessories,99.0,North Carolina,M,Charcoal,Fall,3.5,No,Venmo,Next Day Air,45,Bank Transfer,Fortnightly,Yes,Middle age (50-64),1,0,1
1287,40,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,4.9,No,Bank Transfer,Next Day Air,44,Debit Card,Fortnightly,Yes,Adults (30-49),1,0,1
1288,24,Male,Jeans,Clothing,28.0,Utah,XL,Blue,Winter,3.4,No,Venmo,Standard,20,PayPal,Monthly,Yes,Young Adults (18-29),1,0,1
1289,66,Male,Belt,Accessories,93.0,South Dakota,XL,Charcoal,Winter,4.1,No,Venmo,Standard,34,PayPal,Bi-Weekly,Yes,Seniors (65+),1,0,1
1290,35,Male,Jacket,Outerwear,24.0,New Hampshire,M,Red,Fall,2.9,No,Debit Card,Next Day Air,10,PayPal,Weekly,Yes,Adults (30-49),1,0,1
1291,67,Male,Skirt,Clothing,35.0,Maryland,M,Indigo,Spring,3.4,No,Cash,Free Shipping,3,PayPal,Annually,Yes,Seniors (65+),1,0,1
1292,69,Male,Sandals,Footwear,68.0,South Dakota,S,Beige,Spring,3.2,No,Venmo,2-Day Shipping,23,Debit Card,Fortnightly,Yes,Seniors (65+),1,0,1
1293,26,Male,Belt,Accessories,61.0,Kentucky,M,Maroon,Summer,3.9,No,Debit Card,Free Shipping,42,Bank Transfer,Annually,Yes,Young Adults (18-29),1,0,1
1294,23,Male,Sweater,Clothing,74.0,Florida,XL,Yellow,Fall,4.1,No,Bank Transfer,Standard,30,Debit Card,Annually,Yes,Young Adults (18-29),1,0,1
1295,27,Male,Shirt,Clothing,64.0,Texas,M,Silver,Summer,4.5,No,Credit Card,Standard,21,Cash,Every 3 Months,Yes,Young Adults (18-29),1,0,1
1296,30,Male,Sneakers,Footwear,60.0,New Mexico,M,Olive,Fall,2.8,No,PayPal,Standard,50,PayPal,Weekly,Yes,Adults (30-49),1,0,1
1297,48,Male,Jeans,Clothing,29.0,South Dakota,S,Teal,Spring,2.8,No,PayPal,Express,16,Cash,Bi-Weekly,Yes,Adults (30-49),1,0,1
1298,44,Male,Sandals,Footwear,85.0,New Jersey,M,Silver,Summer,4.6,No,Debit Card,Standard,32,Venmo,Annually,Yes,Adults (30-49),1,0,1
1299,29,Male,Pants,Clothing,81.0,Indiana,S,Indigo,Summer,3.0,No,Cash,Free Shipping,14,Bank Transfer,Fortnightly,Yes,Young Adults (18-29),1,0,1
1300,29,Male,Belt,Accessories,23.0,Louisiana,L,Teal,Fall,3.6,No,Bank Transfer,2-Day Shipping,42,Venmo,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1301,67,Male,T-shirt,Clothing,100.0,West Virginia,M,Charcoal,Spring,4.5,No,Cash,Next Day Air,47,Credit Card,Every 3 Months,Yes,Seniors (65+),1,0,1
1302,42,Male,Shirt,Clothing,54.0,Maine,M,Orange,Fall,5.0,No,Venmo,Express,21,Debit Card,Weekly,Yes,Adults (30-49),1,0,1
1303,23,Male,Sneakers,Footwear,25.0,Idaho,M,Gold,Fall,2.9,No,Bank Transfer,Next Day Air,37,Credit Card,Monthly,Yes,Young Adults (18-29),1,0,1
1304,34,Male,Blouse,Clothing,32.0,New York,L,Silver,Summer,3.1,No,Venmo,Next Day Air,10,Credit Card,Annually,Yes,Adults (30-49),1,0,1
1305,64,Male,Backpack,Accessories,63.0,Montana,S,Orange,Spring,4.0,No,Bank Transfer,2-Day Shipping,18,PayPal,Every 3 Months,Yes,Middle age (50-64),1,0,1
1306,31,Male,Pants,Clothing,56.0,Mississippi,XL,Peach,Spring,4.5,No,Venmo,Express,2,PayPal,Every 3 Months,Yes,Adults (30-49),1,0,1
1307,54,Male,Sweater,Clothing,33.0,Alaska,L,Brown,Winter,4.5,No,Cash,Next Day Air,40,PayPal,Annually,Yes,Middle age (50-64),1,0,1
1308,23,Male,Coat,Outerwear,32.0,Missouri,L,Black,Summer,3.1,No,PayPal,Express,43,PayPal,Annually,Yes,Young Adults (18-29),1,0,1
1309,59,Male,Dress,Clothing,38.0,Rhode Island,L,Red,Summer,4.4,No,Credit Card,Next Day Air,14,Credit Card,Every 3 Months,Yes,Middle age (50-64),1,0,1
1310,32,Male,Blouse,Clothing,21.0,Hawaii,L,Lavender,Summer,4.7,No,Bank Transfer,Store Pickup,41,Cash,Quarterly,Yes,Adults (30-49),1,0,1
1311,43,Male,Hoodie,Clothing,59.0,South Carolina,L,Brown,Winter,3.1,No,Credit Card,Store Pickup,38,Credit Card,Every 3 Months,Yes,Adults (30-49),1,0,1
1312,32,Male,Shoes,Footwear,87.0,Tennessee,M,Maroon,Fall,4.2,No,Credit Card,Express,12,Venmo,Annually,Yes,Adults (30-49),1,0,1
1313,66,Male,T-shirt,Clothing,79.0,Missouri,M,Violet,Winter,3.0,No,Venmo,Store Pickup,19,Bank Transfer,Monthly,Yes,Seniors (65+),1,0,1
1314,70,Male,Shoes,Footwear,28.0,Missouri,M,Lavender,Summer,2.6,No,Cash,Free Shipping,23,Credit Card,Bi-Weekly,Yes,Seniors (65+),1,0,1
1315,42,Male,Boots,Footwear,67.0,Missouri,S,Magenta,Summer,3.4,No,Venmo,Free Shipping,49,Debit Card,Annually,Yes,Adults (30-49),1,0,1
1316,56,Male,Shorts,Clothing,75.0,Mississippi,L,Green,Spring,4.2,No,PayPal,2-Day Shipping,29,Debit Card,Quarterly,Yes,Middle age (50-64),1,0,1
1317,28,Male,Belt,Accessories,32.0,Arkansas,S,Lavender,Spring,4.6,No,PayPal,Standard,14,Debit Card,Bi-Weekly,Yes,Young Adults (18-29),1,0,1
1318,28,Male,Pants,Clothing,43.0,Kentucky,M,Green,Spring,2.8,No,Credit Card,Free Shipping,19,Cash,Monthly,Yes,Young Adults (18-29),1,0,1
